imsi,imei,plan,status,bytes_used,period_reset_ts,home_plmn,flags
234150100000027,352222223085972,dev-basic,ACTIVE,2048687096,1789171200,234-15,roaming|volte
234150100000028,352222223416383,dev-pro,ACTIVE,169767493757,1788566400,234-15,roaming|volte
262010100000016,353333334403944,iot-low-power,ACTIVE,54446533,1789689600,262-01,roaming
310410100000054,351111119802049,iot-low-power,ACTIVE,41391197,1790208000,310-410,roaming|tethering|volte
310260100000189,350000001288626,dev-pro,ACTIVE,98763436573,1788307200,310-260,roaming|tethering|volte
310260100000190,350000003020621,iot-low-power,ACTIVE,373171312,1790121600,310-260,roaming|volte
310410100000055,351111114823651,dev-basic,ACTIVE,3048955654,1788048000,310-410,roaming
310410100000056,351111113468268,enterprise-fixed,ACTIVE,18516047047,1789862400,310-410,roaming|tethering|volte
310410100000057,351111110960234,dev-basic,ACTIVE,5384834978,1788134400,310-410,volte
310260100000191,350000006215046,dev-basic,ACTIVE,1569777282,1787875200,310-260,roaming
310410100000058,351111114335854,iot-low-power,ACTIVE,122591117,1788566400,310-410,roaming|tethering|volte
310260100000192,350000000188181,dev-pro,SUSPENDED,6401671628,1788480000,310-260,roaming|volte
262010100000017,353333330920867,mvno-prepaid,ACTIVE,639369071,1789516800,262-01,roaming|volte
208010100000017,354444444518833,dev-basic,ACTIVE,8284614789,1789344000,208-01,roaming|volte
310410100000059,351111111188348,iot-low-power,ACTIVE,452166890,1790208000,310-410,roaming|tethering
310260100000193,350000000274882,dev-pro,ACTIVE,126224325920,1789689600,310-260,roaming
310410100000060,351111113190763,dev-basic,ACTIVE,2751015893,1788652800,310-410,roaming|tethering
310260100000194,350000004472862,dev-basic,ACTIVE,493129152,1789776000,310-260,roaming|tethering|volte
310260100000195,350000000102463,dev-pro,SUSPENDED,124095342541,1787961600,310-260,roaming|volte
310260100000196,350000005372848,dev-pro,ACTIVE,119032374270,1789603200,310-260,roaming|tethering|volte
310260100000197,350000001738018,dev-pro,ACTIVE,37474460496,1789257600,310-260,roaming|volte
310410100000061,351111113589071,dev-basic,ACTIVE,8334498694,1790035200,310-410,tethering|volte
310410100000062,351111117410365,dev-basic,ACTIVE,15888514740,1789862400,310-410,roaming
310260100000198,350000002403414,dev-basic,ACTIVE,1812223301,1788307200,310-260,roaming
262010100000018,353333331913796,iot-low-power,ACTIVE,88858019,1789430400,262-01,roaming|tethering
310260100000199,350000001075635,dev-pro,ACTIVE,90454285905,1788393600,310-260,tethering|volte
310260100000200,350000004187841,dev-basic,ACTIVE,18123248079,1788912000,310-260,roaming|tethering|volte
310260100000201,350000009222049,dev-basic,ACTIVE,998767245,1789689600,310-260,roaming
310260100000202,350000004137135,enterprise-fixed,ACTIVE,416990061102,1788912000,310-260,roaming
310410100000063,351111113664320,dev-basic,SUSPENDED,11436611640,1788393600,310-410,roaming|volte
310260100000203,350000006616961,dev-basic,ACTIVE,6645526623,1788998400,310-260,roaming|volte
310260100000204,350000008043305,dev-pro,ACTIVE,47156905766,1788912000,310-260,roaming
310260100000205,350000000136776,dev-basic,ACTIVE,6939922325,1789344000,310-260,volte
310260100000206,350000005600545,dev-basic,ACTIVE,3103729737,1790380800,310-260,roaming|tethering|volte
310260100000207,350000001667266,mvno-prepaid,ACTIVE,539584415,1788912000,310-260,volte
310260100000208,350000001576038,mvno-prepaid,ACTIVE,844848369,1789948800,310-260,tethering|volte
310260100000209,350000005907874,iot-low-power,ACTIVE,296591731,1789948800,310-260,roaming|volte
310260100000210,350000000010559,dev-basic,ACTIVE,14646261264,1788307200,310-260,roaming|volte
310260100000211,350000008571057,dev-basic,ACTIVE,5809264407,1789689600,310-260,roaming|volte
310260100000212,350000000815494,dev-basic,ACTIVE,13943176709,1789516800,310-260,roaming|volte
234150100000029,352222226574790,dev-basic,ACTIVE,66475247,1789344000,234-15,roaming
310260100000213,350000009006657,dev-basic,ACTIVE,1015633589,1790380800,310-260,roaming
310260100000214,350000005015470,enterprise-fixed,ACTIVE,76159742495,1788998400,310-260,roaming
310260100000215,350000003053168,mvno-prepaid,ACTIVE,2659042878,1790294400,310-260,volte
234150100000030,352222227958497,mvno-prepaid,ACTIVE,1338787700,1788998400,234-15,roaming
208010100000018,354444444633871,dev-basic,ACTIVE,9190392315,1789084800,208-01,roaming|tethering|volte
310260100000216,350000004430282,dev-basic,ACTIVE,14677725483,1788393600,310-260,roaming|tethering
310260100000217,350000000723672,dev-basic,ACTIVE,5185263956,1789171200,310-260,roaming|tethering
310410100000064,351111110172418,dev-basic,ACTIVE,8033470424,1790380800,310-410,tethering
310410100000065,351111111043378,dev-basic,ACTIVE,7212314034,1787961600,310-410,roaming|volte
234150100000031,352222227143892,mvno-prepaid,ACTIVE,2200593820,1789776000,234-15,roaming|tethering
310260100000218,350000005805110,dev-basic,ACTIVE,7589973887,1789084800,310-260,roaming|volte
310260100000219,350000006484725,dev-basic,ACTIVE,18628527888,1789171200,310-260,roaming
310410100000066,351111112634480,iot-low-power,SUSPENDED,141087,1788998400,310-410,roaming
310260100000220,350000001095856,iot-low-power,ACTIVE,162656048,1789257600,310-260,
208010100000019,354444440464446,dev-pro,ACTIVE,30338899032,1788134400,208-01,volte
310260100000221,350000008939403,dev-basic,ACTIVE,12531699246,1788652800,310-260,roaming
310410100000067,351111114211170,dev-basic,ACTIVE,5814872992,1788825600,310-410,roaming|volte
234150100000032,352222228789776,dev-basic,ACTIVE,6719490940,1789689600,234-15,
310410100000068,351111119602787,dev-basic,ACTIVE,17890286368,1787875200,310-410,roaming|volte
234150100000033,352222223879705,dev-basic,ACTIVE,7398646091,1789948800,234-15,roaming|volte
310260100000222,350000003662992,iot-low-power,ACTIVE,771512475,1788825600,310-260,roaming
310260100000223,350000002064976,dev-basic,ACTIVE,10777065208,1788912000,310-260,roaming|tethering
310410100000069,351111111005666,dev-basic,ACTIVE,11229145189,1789689600,310-410,roaming|volte
208010100000020,354444445545686,iot-low-power,ACTIVE,179195181,1788739200,208-01,roaming
310260100000224,350000006530709,dev-basic,ACTIVE,1984346633,1790121600,310-260,
262010100000019,353333336434186,dev-basic,ACTIVE,1561883522,1789776000,262-01,roaming|tethering|volte
310260100000225,350000004331720,dev-basic,SUSPENDED,13409037942,1788307200,310-260,tethering
310260100000226,350000003745417,dev-basic,ACTIVE,20153132444,1788220800,310-260,roaming|tethering|volte
310260100000227,350000000414397,iot-low-power,ACTIVE,356816095,1788566400,310-260,
310410100000070,351111115325342,dev-basic,ACTIVE,9156579648,1788307200,310-410,roaming|volte
310260100000228,350000009128493,dev-basic,ACTIVE,5837939315,1788480000,310-260,roaming|tethering
310260100000229,350000005681297,dev-basic,ACTIVE,7975849274,1789776000,310-260,roaming|tethering
310410100000071,351111111490629,dev-basic,ACTIVE,4012600145,1789084800,310-410,roaming
310260100000230,350000005347675,dev-pro,SUSPENDED,34085768776,1789516800,310-260,roaming|tethering
310260100000231,350000008367100,dev-pro,ACTIVE,87715421341,1788912000,310-260,roaming|tethering
310260100000232,350000008722064,mvno-prepaid,ACTIVE,780146066,1788739200,310-260,roaming|tethering
310260100000233,350000008041655,dev-basic,ACTIVE,12178884090,1788393600,310-260,roaming|tethering|volte
234150100000034,352222223752076,dev-basic,ACTIVE,15614711820,1789603200,234-15,roaming|volte
310260100000234,350000005377763,mvno-prepaid,ACTIVE,2281326050,1790121600,310-260,roaming
310410100000072,351111113829600,dev-pro,ACTIVE,182667564044,1788307200,310-410,roaming
310260100000235,350000000584603,mvno-prepaid,ACTIVE,768492989,1788825600,310-260,roaming|tethering|volte
310260100000236,350000001775929,dev-basic,ACTIVE,6760352874,1789862400,310-260,roaming|volte
310260100000237,350000002634059,dev-pro,ACTIVE,112578998305,1789344000,310-260,roaming
310260100000238,350000001512645,dev-pro,ACTIVE,60077736143,1788912000,310-260,roaming|tethering|volte
262010100000020,353333339911297,dev-pro,ACTIVE,42419301096,1789344000,262-01,roaming|volte
310260100000239,350000000704409,mvno-prepaid,ACTIVE,1046621462,1788998400,310-260,roaming|volte
310410100000073,351111112842729,mvno-prepaid,ACTIVE,436024235,1789516800,310-410,roaming|volte
310260100000240,350000001494059,dev-basic,ACTIVE,12780307530,1789430400,310-260,roaming|tethering
310260100000241,350000003077050,mvno-prepaid,ACTIVE,465972769,1788566400,310-260,roaming|tethering|volte
310260100000242,350000005900093,dev-basic,ACTIVE,4296646545,1788998400,310-260,roaming|volte
310260100000243,350000005632456,dev-pro,ACTIVE,429229579,1788220800,310-260,roaming|tethering|volte
310260100000244,350000004271850,mvno-prepaid,ACTIVE,3810844226,1789344000,310-260,
208010100000021,354444445394655,dev-pro,ACTIVE,80793862370,1787961600,208-01,roaming|tethering
262010100000021,353333332566072,dev-pro,ACTIVE,128776474807,1788652800,262-01,roaming
310410100000074,351111119043768,mvno-prepaid,ACTIVE,1639248557,1790294400,310-410,roaming|tethering
234150100000035,352222220480861,dev-pro,ACTIVE,67197176773,1788393600,234-15,roaming
234150100000036,352222226888653,enterprise-fixed,ACTIVE,311553618428,1789430400,234-15,roaming
310260100000245,350000007690262,dev-pro,ACTIVE,52921417372,1789171200,310-260,tethering|volte
208010100000022,354444443521564,mvno-prepaid,ACTIVE,1644590680,1788048000,208-01,roaming|tethering
310260100000246,350000004397721,dev-basic,ACTIVE,883264659,1788566400,310-260,roaming|volte
310260100000247,350000008314540,dev-pro,ACTIVE,84415051162,1788825600,310-260,roaming
208010100000023,354444440103119,dev-basic,ACTIVE,8837337466,1789516800,208-01,roaming|volte
310260100000248,350000001624507,dev-basic,ACTIVE,8188330439,1788912000,310-260,roaming|tethering
310260100000249,350000004199598,mvno-prepaid,ACTIVE,3116133744,1788307200,310-260,roaming|volte
310260100000250,350000002823157,dev-basic,ACTIVE,10890548101,1788566400,310-260,roaming|tethering
310260100000251,350000004413320,dev-basic,ACTIVE,7721827000,1788393600,310-260,roaming|volte
310410100000075,351111116207432,dev-basic,ACTIVE,5226768893,1788998400,310-410,roaming|tethering
310260100000252,350000009777059,iot-low-power,ACTIVE,46238122,1788220800,310-260,tethering
310260100000253,350000006780858,dev-basic,ACTIVE,9042138621,1789603200,310-260,roaming|tethering|volte
310260100000254,350000009808789,dev-basic,ACTIVE,6242047947,1790294400,310-260,roaming|tethering|volte
310260100000255,350000002585400,dev-basic,ACTIVE,5583579872,1789862400,310-260,roaming|volte
234150100000037,352222226814253,dev-basic,ACTIVE,19909542450,1790294400,234-15,roaming|volte
310260100000256,350000005292087,dev-basic,ACTIVE,6776140084,1789171200,310-260,roaming|tethering
234150100000038,352222220520302,enterprise-fixed,ACTIVE,171765857465,1788480000,234-15,tethering|volte
310410100000076,351111116933300,dev-basic,ACTIVE,6903012875,1788393600,310-410,roaming|volte
310260100000257,350000007965870,iot-low-power,ACTIVE,143817965,1789948800,310-260,roaming
234150100000039,352222224261481,dev-basic,ACTIVE,15652837497,1790294400,234-15,roaming|tethering|volte
310260100000258,350000004075244,dev-basic,ACTIVE,13872547103,1790035200,310-260,tethering
310260100000259,350000002984389,dev-pro,ACTIVE,67169541866,1788998400,310-260,roaming
310260100000260,350000007774892,dev-basic,ACTIVE,15808424646,1789084800,310-260,roaming|volte
310410100000077,351111111137154,dev-basic,SUSPENDED,5395492761,1787875200,310-410,volte
310260100000261,350000003126907,iot-low-power,ACTIVE,255376911,1790121600,310-260,roaming
234150100000040,352222229715952,dev-basic,ACTIVE,664038732,1790208000,234-15,roaming
310260100000262,350000009995982,iot-low-power,ACTIVE,2617299,1789603200,310-260,roaming|volte
310260100000263,350000000499109,iot-low-power,ACTIVE,115510858,1789084800,310-260,roaming|tethering
310410100000078,351111113529424,dev-pro,ACTIVE,79038488132,1788739200,310-410,roaming
208010100000024,354444444635835,dev-basic,ACTIVE,15255689270,1789344000,208-01,roaming|tethering
262010100000022,353333332308657,iot-low-power,ACTIVE,99809708,1788825600,262-01,roaming|tethering|volte
310260100000264,350000002155063,dev-basic,ACTIVE,9694288395,1790208000,310-260,roaming
310260100000265,350000009287802,dev-basic,ACTIVE,8092748462,1788480000,310-260,roaming|volte
310260100000266,350000005301532,dev-basic,ACTIVE,19097344035,1788220800,310-260,roaming|tethering
310260100000267,350000004107120,dev-pro,ACTIVE,3583167535,1790208000,310-260,volte
208010100000025,354444442022580,dev-basic,ACTIVE,1955976082,1789689600,208-01,volte
310260100000268,350000003991375,mvno-prepaid,ACTIVE,141506358,1787961600,310-260,
310260100000269,350000001381074,dev-basic,ACTIVE,6600099109,1790294400,310-260,roaming
310260100000270,350000003853013,dev-basic,ACTIVE,7415951453,1790380800,310-260,roaming|volte
310260100000271,350000002216204,dev-basic,ACTIVE,19176898935,1789084800,310-260,roaming|volte
310410100000079,351111115111064,dev-basic,ACTIVE,2460743276,1788134400,310-410,volte
310260100000272,350000008199438,dev-basic,ACTIVE,11630145424,1789257600,310-260,roaming
310410100000080,351111114817232,enterprise-fixed,ACTIVE,210255184403,1788912000,310-410,roaming|tethering
208010100000026,354444442695443,dev-basic,ACTIVE,16514457157,1790121600,208-01,roaming
310410100000081,351111110444759,dev-basic,ACTIVE,605047349,1790035200,310-410,roaming
310260100000273,350000004478539,iot-low-power,ACTIVE,187066574,1788480000,310-260,roaming|tethering|volte
310260100000274,350000008323947,dev-basic,ACTIVE,19534433977,1788566400,310-260,roaming
310260100000275,350000000107017,dev-basic,ACTIVE,1384901596,1790208000,310-260,roaming|tethering
310260100000276,350000001325675,dev-pro,ACTIVE,143989408956,1788480000,310-260,roaming|tethering|volte
310410100000082,351111115241515,dev-basic,ACTIVE,10655980860,1788739200,310-410,roaming|tethering|volte
234150100000041,352222223952148,dev-basic,ACTIVE,4228750270,1789084800,234-15,roaming|tethering|volte
234150100000042,352222221579356,dev-pro,ACTIVE,35946340459,1788825600,234-15,
310410100000083,351111113461263,iot-low-power,ACTIVE,242967767,1788393600,310-410,roaming|volte
310260100000277,350000006648162,dev-basic,ACTIVE,8830258286,1788566400,310-260,tethering
310260100000278,350000008834158,mvno-prepaid,ACTIVE,2762314102,1789603200,310-260,roaming
310260100000279,350000009231339,dev-pro,ACTIVE,8827378599,1789776000,310-260,roaming|tethering|volte
310410100000084,351111111723789,dev-basic,ACTIVE,6908921611,1790121600,310-410,volte
310260100000280,350000000993606,iot-low-power,ACTIVE,165611962,1788825600,310-260,roaming|tethering|volte
208010100000027,354444447187552,iot-low-power,ACTIVE,124679133,1789948800,208-01,roaming
208010100000028,354444447697022,dev-basic,ACTIVE,5053750594,1789430400,208-01,roaming
310260100000281,350000006088674,dev-basic,ACTIVE,17142955803,1788048000,310-260,
208010100000029,354444443337110,dev-basic,ACTIVE,6685942238,1788048000,208-01,roaming
310410100000085,351111116225400,dev-basic,ACTIVE,6512829211,1790208000,310-410,roaming|tethering
234150100000043,352222220322634,mvno-prepaid,ACTIVE,1109108322,1788134400,234-15,roaming|tethering
310260100000282,350000007150994,iot-low-power,ACTIVE,227707803,1787875200,310-260,roaming|volte
310260100000283,350000007206283,dev-basic,ACTIVE,12988895657,1790380800,310-260,
310260100000284,350000007082064,enterprise-fixed,ACTIVE,439396767797,1789344000,310-260,roaming|tethering
310410100000086,351111115071110,dev-basic,ACTIVE,17063847384,1789776000,310-410,roaming|tethering
310260100000285,350000006922260,dev-pro,ACTIVE,42217491388,1790121600,310-260,roaming|tethering|volte
310410100000087,351111111846663,dev-pro,ACTIVE,50687947630,1789603200,310-410,roaming|tethering|volte
262010100000023,353333331843423,dev-pro,ACTIVE,143809973071,1788739200,262-01,roaming
310260100000286,350000001873807,iot-low-power,ACTIVE,224800770,1789257600,310-260,roaming|tethering|volte
234150100000044,352222229912062,dev-basic,ACTIVE,8240072977,1788912000,234-15,roaming|tethering|volte
310260100000287,350000002410575,iot-low-power,ACTIVE,388278032,1790294400,310-260,roaming|volte
310410100000088,351111118427863,iot-low-power,ACTIVE,255916715,1789776000,310-410,roaming
262010100000024,353333330549195,dev-basic,ACTIVE,7007509841,1789344000,262-01,roaming|volte
310410100000089,351111114654650,dev-basic,ACTIVE,203464386,1788739200,310-410,roaming|tethering
310260100000288,350000003344609,iot-low-power,ACTIVE,200745372,1790121600,310-260,roaming|tethering|volte
